STD_YM,STD_YMD,HDONG_CD,HDONG_NM,MAN_0004,MAN_0509,MAN_1014,MAN_1519,MAN_2024,MAN_2529,MAN_3034,MAN_3539,MAN_4044,MAN_4549,MAN_5054,MAN_5559,MAN_6064,MAN_6569,MAN_70U,WMAN_0004,WMAN_0509,WMAN_1014,WMAN_1519,WMAN_2024,WMAN_2529,WMAN_3034,WMAN_3539,WMAN_4044,WMAN_4549,WMAN_5054,WMAN_5559,WMAN_6064,WMAN_6569,WMAN_70U
201804,20180403,1111070000,숭인1동,0,16.64,83.3,593.44,1191.65,1591.19,1614.47,2026.66,1786.85,2004.41,1710.33,1808.66,1678.66,1228.51,1565.96,0,14.61,86.65,687.93,1932.23,1657.19,1361.46,1418.18,1226.9,1319.71,1103,1137.61,904.05,637.33,912.76
201804,20180403,1111071000,숭인2동,0,43.94,182.2,1905.1,3770.81,5373.65,5510.61,6644.88,6001.68,6717.48,5914.15,6389.54,6050.04,4382.91,5510.58,0,41.12,165.54,1912.95,5742.41,5202.56,4353.46,4552.41,4100.64,4291.37,3868.2,4068.72,3394.53,2378.05,3179.97
201804,20180403,1135056000,월계1동,0,81.41,425.92,2792.22,4528.61,4018.12,3567.56,5149.19,4927.59,5664.33,5112.98,5663.95,5240.37,3683.66,3963.73,0,70.01,403.97,2351.76,4517.27,3177.23,2803.39,3760.06,3493.87,3959.31,3426.37,3332.88,2900.57,1964.3,2446.36
201804,20180403,1135057000,월계2동,0,83.87,358.58,2252.23,2412.64,2119.79,2473.83,3527.78,3559.26,4620.06,4144.58,4534.54,4397.63,2907.9,3245.79,0,76.72,409.41,2534.37,2875.26,1820.38,1840.11,2732,2842.05,3312.87,2928.54,2732.34,2320.52,1393.51,1815.81
201804,20180403,1135058000,월계3동,0,99.68,604.57,2157.43,3321.77,3978.56,5007.47,7457.24,7398.94,8572.12,7921.08,8001.8,7475.95,4683.89,4851.61,0,135,623.7,2107.21,3901.91,3354.61,3409.12,4728.04,4856.43,5388.99,4625.56,4580.58,3629.1,2103.98,2620.2
201804,20180403,1135059500,공릉1동,0,215.01,1002.72,3780.41,7377.32,8813.44,9551.49,13376.14,12688.7,14899.43,13757.37,13713.38,13023.28,8165.34,7244.26,0,281.77,1093.35,4661.49,10991.21,7518.95,7155.61,8560.21,8234.45,9769.06,8374.38,8586.52,6408.02,3540.72,4036.24
201804,20180403,1135060000,공릉2동,0,446.67,1485.12,6398.89,15670.85,9501.31,7584.16,11090.85,10614.47,12240.02,11294.11,11515.78,11354.41,7105.42,6000.23,0,417.69,1475.6,8064.74,19250.43,5986.65,5429.94,7420.84,8187.45,8730.33,7292.84,7336.41,5033.33,2680.09,3069.74
201804,20180403,1135061100,하계1동,0,127.93,801.6,4655.41,5004.01,4179.76,3623.08,4854.93,5055.93,6885.31,6853.8,6645.23,6336.27,3865.84,3402.28,0.02,123.77,821.63,3498.82,5114.05,2946.69,2845.13,4037.76,5143.23,7004.93,5662.14,5488.01,3992.86,2060.05,2267.27
201804,20180403,1135061200,하계2동,0,56.49,423.86,1773.2,2496.39,2862.27,3065.28,4324.75,4392.8,5449.46,5167.23,5084.15,4675.21,3030.02,3044.38,0,79.48,444.34,1813.91,3063.75,2650.16,2415.96,3161.91,3566.64,4529.97,3785.69,3738.26,2724.06,1527.28,1859.53
201804,20180403,1135061900,중계본동,0,59.63,499.5,1043.34,587.68,780,786.71,1339.99,1643.81,2662.83,2500.02,2273.07,2178.86,1273.72,1090.98,0.61,80.75,534.75,1391.5,730.86,631.72,654.29,1054.22,1737.57,2582.46,1718.79,1378.32,914.89,399.5,540.15
201804,20180403,1135062100,중계1동,0,87.36,793.55,1778.54,1057.09,1198.26,1161.72,1809.31,2380.29,3548.44,3139.78,2857.7,2803.49,1782.42,1446.21,1.87,86.44,854.68,1537,1210.54,1039.9,993.06,1611.75,2620.22,3647.02,2310.98,1906.79,1289.42,651.86,770.61
201804,20180403,1135062400,중계4동,0,92.67,486.85,2727.24,936.25,1203.71,1316.61,2019.21,2119.26,3157.65,2794.64,2933.01,2904.75,1758.99,1688.46,0.03,105.54,418.66,1256.47,1113.79,1148.4,1196.12,1562.15,2073.03,2770.36,2247.96,2132.06,1517.11,1009.54,1043.85
201804,20180403,1135062500,중계2.3동,0,101.3,577.24,2510.89,3953.89,4103.87,4162.77,5487.38,5616.03,7108.1,6298.79,6279.22,6282.5,4139.33,4142.71,0.13,163.24,599.63,2979.77,4539.02,3998.39,3622.55,4870.84,5456.17,6537.11,5128.86,5066.01,3735.23,2118.63,2529.48
201804,20180403,1135063000,상계1동,0,127.25,568.42,1926.82,3235.83,4399.5,5823.07,8327.31,7941.1,10091.34,9376.81,9694.38,8727.08,5156.85,5184.75,0,189.24,634.78,1826.51,4138.32,3881.44,4187.77,5335.62,5366.66,6373.16,6042.88,6043.4,4582.55,2308.4,2790.64
201804,20180403,1135064000,상계2동,0,57.86,468.48,2350,3503,4148.91,3765.35,4855.12,4681.62,5979.33,5611.3,5981.51,5902.43,3746.98,3353.51,0.03,79.1,421.17,2597.26,4576.84,4024.01,3635.17,4262.8,4494.15,5773.13,4860.2,4508.58,3525.66,1939.88,2156.29
201804,20180403,1135066500,상계3.4동,0,112.74,418.45,1292.73,1273,1879.52,2023.47,3159.23,3193.41,4480.8,4445.97,4896.19,4117.39,2621.83,2545.68,0,93.96,393.54,1089.7,1702.59,1544.06,1664.5,2178.74,2502.02,3333.71,3242.28,3254.22,2525.41,1585.93,1763.33
201804,20180403,1135067000,상계5동,0,58.94,236.31,828.18,812.28,1274.54,1275.24,1873.06,1939.18,2607.59,2481.9,2716.18,2429.62,1569.76,1380.53,0,70.71,250.71,791.04,1048.05,1252.64,1054.02,1393.82,1616.05,2133.42,2035.48,1821.08,1443.18,765.9,922.33
201804,20180403,1135069500,상계6.7동,0,185.7,994.55,3914.2,5494.95,7273.84,8253.11,11910.3,11341.87,14008.26,13212.06,13628.56,12707.79,7793.76,7090.88,0.04,217.95,1053.69,4711.52,11025.17,6938.14,6866.21,8707.67,8813.1,10873.04,9289.58,8870.03,6635.02,3563.23,4206.37
201804,20180403,1135070000,상계8동,0,92.24,414.92,1024.19,1384.56,1901.16,3047.51,4143.86,3504.44,4075.43,3824.74,3817.13,3530.61,2148.81,1969.81,0,88.93,393.33,990.52,1719.44,1878.38,2721.7,3166.97,2847.69,3344.16,2702.83,2621.13,2252.27,1042.4,1205.22
201804,20180403,1135071000,상계9동,0,59.37,270.89,950.67,914.39,1165.82,1513.12,2062.04,1891.3,2406.08,2205.11,2129.15,2227.39,1349.29,1334.64,0,60.94,289.16,844.02,1246.32,1164.08,1442.45,1777.43,1824.36,2118.14,1715.99,1707.48,1379,670.77,698.05
201804,20180403,1135072000,상계10동,0,47.47,274.8,1078.19,1301.64,1607.01,1930.36,2540.02,2408.16,3001.65,2954.17,3008.39,2855.23,1730.16,1496.91,0.01,54.21,277.43,1312.79,1654.83,1493.96,1517.43,1943.78,1993.75,2588.38,2033.7,1987.51,1567.56,712.12,806.35
201804,20180404,1111051500,청운효자동,0,59.17,516.56,1429.78,1423.4,2407.96,2804.92,3122,2970.22,3684.02,3113.91,3112.75,2837.85,1748.51,1575.87,0,77.37,678.18,1393.12,2164.95,1748.98,1843.34,2124.34,2049.54,2487.89,1945.02,1635,1397.8,737.82,1034.38
201804,20180404,1111053000,사직동,0,104.69,1173.53,4065.08,5515.29,10082.75,12729.7,16627.53,15231.7,17824.69,14892.47,13784.05,11956.05,7310.85,7801.54,0.01,147.59,1361.34,4774.13,10315.99,12707.9,12248.26,12041.64,10862.18,10980.69,8228.59,7321.9,5536.95,3213.57,4151.51
201804,20180404,1111054000,삼청동,0,23.3,186.86,625.84,651.05,1281.91,1785.79,2485.86,2216.59,2802.33,2335.94,2331.88,1940.19,1348.16,1273.2,0,22.6,249.18,828.78,1162.12,1573.54,1533.69,1550.09,1483.17,1650.09,1312.9,1112.49,904.62,506.07,623.7
201804,20180404,1111055000,부암동,0,85.52,410.49,1666.65,3043.94,3688.57,3799.44,5591.25,5495.19,6932.08,6377.77,6410.74,5525.55,3231.28,2808.75,0,125.3,381.71,1925.82,3904.71,2157.96,2389.02,2916.34,3240.97,3841.58,3268.19,3006.89,2244.24,1185.66,1595.22
201804,20180404,1111056000,평창동,0,153.99,858.53,2667.5,3748.89,5513.87,6143.66,7965.56,8048.75,10455.51,9289.81,9627.09,8844.94,5466.12,5608.03,0,247.69,808.7,3990.2,4899.46,3953.44,4168.12,5043.63,5382.79,6999.18,6104.33,6073.78,4660.08,2767.26,3848.16
201804,20180404,1111057000,무악동,0,17.23,188.04,707.8,662.54,1021.78,1261.33,1649.03,1572.75,1804,1493.49,1469.6,1317.66,876.09,992,1.35,33.74,214.66,637.21,1082.36,1206.05,1129.27,1198.03,1263.05,1321.13,1106.96,1112.95,874.93,532.87,656.72
201804,20180404,1111058000,교남동,0,38.25,198.28,741.15,880.46,1747.01,1986.93,2699,2615.87,3293.76,2846.3,2790.69,2423.74,1576.68,1598.58,0.19,41.94,267.79,809.33,1595.16,2078.01,1940.51,2093.32,1963.73,2215.09,1853.46,1783.12,1428,732.59,918.79
201804,20180404,1111060000,가회동,0,19.36,203.25,1050.97,580.55,1427.18,2793.39,3185.43,2733.64,2891.5,2367.99,1949.43,1470.17,924.04,939.11,0,22.26,193.36,678.1,1188.86,1430.9,1437.36,1537.72,1272.32,1299.93,999.16,929.27,722.83,407.7,437.05
201804,20180404,1111061500,종로1.2.3.4가동,0.02,203.11,1694.54,8618.78,17050.78,33206.85,41392.87,52940.49,47969.02,54326.98,42898.55,38319.96,33133.94,22296.13,28053.88,0.12,233.58,2042.15,10120.04,30825.77,39624.07,34673.79,32351.63,26512.17,27843.8,22171.63,21369.07,17358.33,10366.11,13271.77
201804,20180404,1111063000,종로5.6가동,0.05,61.96,379.96,2375.62,5651.51,9554.13,10323.92,13065.4,11231.02,12835.9,10813.09,11139.85,10305.32,6572.85,8015.54,0.45,69.09,362.73,2938.83,9446.86,10885.22,8959.76,9051.96,7844.41,9063.24,7412.1,7484.35,6057.15,3604.93,4405.41
201804,20180404,1111064000,이화동,1.24,81.01,512.41,1922.17,3809.59,5679.43,5359.8,6543.5,5717.5,6523.71,5080.97,5362.2,4740.94,2953.56,3736.14,0.03,73.67,405.63,2319.94,6817.52,7197.69,5908.59,6023.8,5008.33,5421.17,4203.39,4294.57,3318.72,2035.15,2392.86
201804,20180404,1111065000,혜화동,1.32,85.31,735.83,3100.18,4557.42,6335.84,5716.33,6802.38,6482.79,7768.32,6612.44,6765.5,6106.81,3649.45,4049.26,0,151.69,544.11,3153.04,8472.5,6901.92,5577.89,5624.01,4777.09,5459.64,4536.04,4736.75,3420.16,2032.05,2468.88
201804,20180404,1111067000,창신1동,0,34.16,135.78,1060.7,2262.37,3469.44,3785.91,4586.14,4011.05,4601.89,4066.62,4488.65,4349.61,2926.36,3554.79,0.05,26.36,127.31,1175.95,3412.97,3480.53,2987.27,3258.11,2779.65,3010.17,2660.54,2822.59,2338.76,1477.27,1899
201804,20180404,1111068000,창신2동,0,8.01,45.34,336.3,743.21,1028.49,1022.02,1191,1033.23,1147.48,1052.79,1050.79,975.97,680.08,914.04,0,12.22,38.69,344.87,984.6,1000.23,799.8,792.42,700.76,832.29,713.14,709.54,595.77,414.11,519.66
201804,20180404,1111069000,창신3동,0,7.09,44.84,297.83,636.25,742.45,740.14,917.82,688.13,784.79,635.66,630.12,537.28,344.87,312.8,0,10.59,52.69,409.8,1034.48,860.65,685.54,641.21,556.62,523.52,426.78,421.77,295.19,189.4,224.27
201804,20180404,1111070000,숭인1동,0,22.98,81.92,599.9,1224.32,1644.18,1677.64,2090.34,1732.26,1981.73,1751.86,1862.77,1697.13,1198.07,1459.18,0,23.17,89.03,742.13,1991.71,1723.94,1397.7,1454.92,1287.09,1284.05,1116.19,1154.59,926.6,626.37,828.62
201804,20180404,1111071000,숭인2동,0,55.89,215.64,1949.01,3849.46,5438.37,5583.59,6833.68,5841.11,6803.84,6162.73,6431.68,5962.62,4217.16,5318.42,0,54.69,223.78,2060.4,5909.2,5335.09,4510.51,4730.29,4056.19,4338.48,3906.13,3984.46,3410.56,2227.33,2978.71
201804,20180404,1135056000,월계1동,0.12,88.85,394.28,2901.47,4589.61,4047.09,3696.04,5290.85,4660.7,5572.67,5110.54,5308.91,5076.14,3358.49,3698.77,0,96.94,390.43,2438.01,4693.99,3246.72,2753.04,3710.99,3619.91,4032.38,3432.6,3252.81,2690.76,1885.34,2294.82
201804,20180404,1135057000,월계2동,0,82.11,302.84,2402.48,2316.21,1996.62,2441.3,3483.6,3479.19,4350.16,3989.81,4106.99,4113.05,2834.86,2772.54,0,94.53,377.3,2635.82,2811.25,1729.06,1703.27,2559.93,2613.88,3195.65,2913,2800.18,2229.2,1295.39,1730.24
201804,20180404,1135058000,월계3동,0.01,161.34,744.07,2062.88,3125.53,4085.63,5285.77,7417.14,7073.94,8558.34,7675.3,7939.57,7193.9,4557.12,4187.73,0.6,171.17,697.53,2131.92,3534.55,3321.45,3467.34,4696.61,4672.42,5543.75,4435.32,4509.04,3533.78,2029.16,2413.61
201804,20180404,1135059500,공릉1동,0.07,287.36,1103.6,3701.86,7221.09,9002.58,9644.01,13573.73,12277.55,14579.5,13321.68,13358.31,12740.89,7767.08,6873.37,0.26,327.64,1175.1,4044.3,11553.81,7713.6,7358.02,8934.2,8218.9,9866.71,8266.18,8405.66,6475.83,3697.21,3950.98
201804,20180404,1135060000,공릉2동,0,380.68,1552.47,5171.58,14335.47,8367.37,7358.55,11331.61,9994.01,12146.22,10968.26,11191.19,10649.92,6322.91,5385.1,0.05,484.18,1539.95,6694.09,18316.61,5732.34,5243.07,7208.79,7849.19,8760.21,6992.15,6951.7,5006.85,2840.64,2880.77
201804,20180404,1135061100,하계1동,0,161.12,841.14,3962.84,3814.54,3706.5,3376.9,4686.06,5068.04,6662.27,6536.29,6519.19,6167.13,3899.96,3224.13,0.12,177.46,778,3005.11,4044.97,2999.63,2754.21,4050.21,4867.27,6771.53,5359.6,5015.92,3653.98,2034.81,2105.14
201804,20180404,1135061200,하계2동,0,94.75,488.53,1740.04,2334.39,2769.48,3150.27,4291.03,4495.9,5497.31,4884.96,5009.83,4605.78,3003.7,2697.54,0,103.12,499.81,1711.65,2893.91,2758.48,2483.09,3263.32,3417.07,4421.13,3692.79,3521.97,2606.27,1375.77,1650.02
201804,20180404,1135061900,중계본동,0,85.39,517.77,1148.21,610.29,815.71,820.17,1359.94,1729.21,2793.75,2439.08,2210.56,2161.6,1292.74,911.3,0,90.12,562.42,1455.12,770.82,611.07,605.67,1059.36,1721.04,2624.39,1787.64,1361.17,855.35,392.95,549.1
201804,20180404,1135062100,중계1동,0,99.38,857.78,1796.8,928.03,1162.39,1229.13,1725.07,2232.84,3554.81,3162.67,2975.21,2730.67,1751.12,1289.7,0,126.88,893.77,1673.12,1124.91,1000.23,916.13,1695.31,2719.24,3684.56,2388.13,1963.62,1216.49,644.71,811.13
201804,20180404,1135062400,중계4동,0.03,65.6,496.74,2974.84,927.9,1226.95,1291.25,1928.73,2133.27,3113.42,2822.25,2929.62,2739.55,1706.98,1633.29,0,96.45,411.72,1283.83,1193.12,1129.41,1046.53,1577.58,1973.91,2840.27,2273.24,2187.43,1492.44,917.39,1071.12
201804,20180404,1135062500,중계2.3동,0,142.2,711.52,2662.79,3549.18,3989.84,3910.32,5413.78,5465.56,7091.47,6324.83,6196.84,6064.74,4095.56,3914.74,0,176.71,678.59,2847.72,4399.49,4001.84,3528.06,5545.81,6056.86,7174.07,5291.69,5204.54,3765.78,2153.11,2600.87
201804,20180404,1135063000,상계1동,0,151.45,637.98,1880.92,3054.06,4328.02,5714.81,8255.56,7763.73,9648.75,9562.98,9445.57,8606.19,5218.64,4766.97,0,139.2,620.28,1813.8,4206.25,3886.59,4328.68,5641.56,5476.71,6557.69,5915.46,6070.83,4607.22,2342.35,2646.57
201804,20180404,1135064000,상계2동,0.03,75.24,403.85,2613.15,3477.32,4011.61,3789.57,4909.71,4679.78,5907.76,5550.59,5822.66,5514.11,3638.7,3362.91,0,89.6,463.99,2983.07,4593,4201.25,3673.07,4310.13,4425.8,5774.38,4923.27,4665.01,3389.66,1929.4,2200.28
201804,20180404,1135066500,상계3.4동,2.65,132.11,510.2,1384.89,1222.98,1837.64,2040.81,3205.01,3298.84,4364.32,4235.78,4516.66,3732.13,2320.37,2457.4,0,137.32,449.52,987.88,1538.93,1510.24,1557.18,2271.59,2485.72,3341.92,2962.14,3234.81,2403.02,1578.96,1628.89
201804,20180404,1135067000,상계5동,0,58.42,272.17,845.22,752.44,1283.4,1305.12,1856.47,2097.11,2545.08,2504.48,2588.52,2424.71,1549.24,1356.67,0,72.49,278.38,793.19,1125.43,1214.68,1025.63,1331.52,1459.93,2178.14,1938.44,1859.17,1485.17,822.84,957.29
201804,20180404,1135069500,상계6.7동,0,183.28,1141.77,4157.83,5200.26,7159.87,8362.85,11663.59,11410.79,13566.82,12699.49,13142.06,12016.11,7577.63,6721.83,0,188.97,1197.68,4881.97,11603.12,7417.41,7177.01,8779.92,8887.4,11017.28,9162.22,8942.06,6397.1,3598.12,4144.49
201804,20180404,1135070000,상계8동,0,111.47,464.41,1052.98,1316.04,1934.49,2939.53,4047.84,3410.64,4117.65,3820.37,3738.1,3538.46,2216.81,2018.25,0,100.67,447.69,1045.03,1882.42,1971.54,2871.94,3422.42,2822.67,3434.05,2568.39,2750.65,2152.26,1082.76,1219.52
201804,20180404,1135071000,상계9동,0.05,68.52,269.01,988.47,891.27,1253.48,1493.01,2080.79,1954.26,2313.25,2243.31,2254.34,2200.46,1432.64,1233.07,0,88.19,306.52,874.89,1369.36,1258.68,1432.67,1882.6,1761.2,2164.04,1782.23,1735.87,1322.38,664.21,744.25
201804,20180404,1135072000,상계10동,0,49.59,283.06,1192.07,1222.6,1587.29,1912.05,2554.54,2405.42,3069.2,2967.7,2997.57,2785.39,1814.75,1481.87,0,60.15,304.54,1382.03,1626.35,1600.21,1530.84,2036.04,2012.26,2575.85,2035.36,1965.48,1490.65,728.39,854.16
201804,20180405,1111051500,청운효자동,0,53.83,399.61,1243.01,1272.59,2223.17,2713.58,2978.93,2995.57,3507.22,3135.94,3031.36,2699.42,1738.38,1527.91,0,74.75,614.43,1202.13,1916.93,1590.41,1718.06,1960.83,2029.81,2299.13,1852.78,1645.26,1145.08,600.54,938.24
201804,20180405,1111053000,사직동,0,116.07,941.78,3440.51,5189.15,9855.21,12752.42,16374.93,15477.02,18349.91,14867.17,13647.39,11486.39,7356.15,7558.23,0,184.94,1368.95,4042.66,9820.02,11964.64,11967.3,11872.73,10588.91,10364.29,7828.84,6862.59,5181.39,2804.29,3956.26
201804,20180405,1111054000,삼청동,0.04,20.72,123.42,512.81,660.78,1234.54,1912.09,2371.11,2315.59,2729.65,2394.11,2252.56,1988.41,1313.08,1190.38,0,33.08,185.37,757.16,1127.62,1494.45,1535.78,1512.48,1510.57,1585.95,1232.09,1121.71,828.95,457.14,534.87
201804,20180405,1111055000,부암동,0,75.09,361.77,1621.99,2876.1,3485.76,3905.09,5528.85,5735.86,6984.52,6455.97,6450.92,5385.56,3238.44,2809.26,0,125.29,370.56,1842.46,3644.96,2047.72,2288.24,3031.93,2982.51,3720.94,3201.81,3049.69,2166.75,1048.43,1551.33
201804,20180405,1111056000,평창동,0,146.06,848.29,2390.33,3729.17,5365.13,5969.69,7852.25,8173.65,10049.02,9526.13,9109.87,8141.2,4971.08,4985.49,0,210.05,613.61,3839.61,4628.38,3873.73,4028.58,4954.66,4895.08,6450.34,5656.06,5795.76,4511.71,2351.4,3422.04
201804,20180405,1111057000,무악동,0,16.89,241.24,542.79,656.83,1064.29,1216.68,1621.67,1519.3,1806.94,1480.83,1476.57,1306.32,833.21,950.82,0,19,189.9,525.46,1093.88,1176.72,1100.4,1175.66,1178.56,1301.56,1106.73,1051.33,841.3,462.9,615.69
201804,20180405,1111058000,교남동,0,26.73,217.52,711.27,840.97,1623.05,1997.79,2689.3,2629.64,3236.19,2847.86,2782.13,2535.33,1527.48,1559.74,0,34.73,293.1,762.06,1580.97,1995.53,2025.44,2092.06,2025.42,2160.78,1764.06,1702.93,1318.56,708.57,816.27
201804,20180405,1111060000,가회동,0,20.82,170.71,860.21,532.92,1385.63,2761.19,3026.43,2769.83,2876.45,2261.35,1990.38,1555.8,944.42,859.74,0,39.93,178.3,571.7,1101.69,1310.57,1449.92,1468.42,1215.65,1229.28,914.95,948.58,663.41,351.53,413.71
201804,20180405,1111061500,종로1.2.3.4가동,1.44,214.29,1740.07,7967.01,16820.99,31853.68,40460.51,51479.12,47927.66,53713.41,41754,37259.28,32916,22110.46,25947.43,0,202.8,2334.52,9546.89,29665.63,37668.41,34173.9,32382.58,26802.12,27258.32,21170.75,21234.05,16409.63,9532.68,12092.21
201804,20180405,1111063000,종로5.6가동,0,57,423.44,2391.7,5492.05,9211.39,9837.97,12156.12,10952.16,12191.86,10606.66,11020.67,10052.75,6584.19,7154.45,0,62.45,397.56,2759.08,9300.44,10239.22,8405.79,8483.48,7396.18,8244,7012.67,6797.7,5541.42,3336.85,3740.04
201804,20180405,1111064000,이화동,0,66.02,521.96,1689,3563.14,5175.91,5431.1,6016.24,5448.2,6103.27,5148.25,5148.79,4704.87,3045.1,3280.76,0,73.84,519.7,2182.07,6812.42,6884.72,5540.83,5517.14,4823.04,5026.78,3850.81,3904.04,2976.13,1923.18,2271.39
201804,20180405,1111065000,혜화동,0,80.72,731.26,2972.7,4471.04,6262.64,5877.45,6833.76,6414.59,7766.44,6799.15,6797.3,6138.33,3828.33,3700.52,0,130.63,707.84,3440.9,8213.68,6532.4,5211.43,5306.55,4928.32,5475.81,4124.27,4394.97,3148.07,1851.17,2224.86
201804,20180405,1111067000,창신1동,0,26.55,135.82,1073.55,2288.25,3365.95,3515.29,4372.14,3942.04,4493.47,3892.36,4251.62,4070.73,2700.73,3151.39,0,25.2,123.27,1145.46,3465.93,3447.54,2875.92,2989.01,2688.47,2864.56,2462.38,2657.13,2123.44,1327.05,1577.68
201804,20180405,1111068000,창신2동,0,3.96,48.46,336.58,746.06,1004.14,976.58,1168.83,1066.2,1203.57,1055.12,1023.85,955.85,653.06,806.05,0,13.68,34.45,365.46,1084.2,1027.21,797.7,786.95,732.22,823.96,724.78,720.99,581.08,392.83,432.96
201804,20180405,1111069000,창신3동,0,4.91,46.76,354.86,545.28,610.5,622.48,740.01,621.32,730.2,604.61,544.18,503.3,339.48,306.48,0,10.09,53.63,411.61,847.12,619.67,527.07,562.03,433.25,488.06,371.5,355.47,250.2,185.48,204.18
201804,20180405,1111070000,숭인1동,0,13.4,84.06,627.7,1099.69,1457.01,1522.22,1930.05,1719.33,1944.01,1638.27,1747.86,1579.2,1121.2,1351.38,0,18.73,102.71,691.61,1761.41,1533.14,1268.77,1365.88,1147.65,1251.73,1051.48,1039.2,832.71,546.52,773.11
201804,20180405,1111071000,숭인2동,0,35.87,169.2,1785.96,3434.6,5070.65,5363.01,6610.85,5895.94,6386.68,5785.27,6025.91,5617.39,3892.35,4748.2,0,47.34,165.11,1807.65,5412.89,5056.51,4215.7,4293.32,3829.43,4067.83,3532.83,3829.45,3047.06,2019.74,2481.76
201804,20180405,1135056000,월계1동,0,82.15,359.64,2692.37,4480.01,3863.27,3636.76,5101.91,4674.53,5648.76,4883.69,5324.19,5086.81,3473.59,3587.54,0,71.97,365.73,2359.21,4473.05,3006.56,2878.22,4022.31,3645.14,4047.98,3157.57,3210.95,2629.27,1699.73,2057.54
201804,20180405,1135057000,월계2동,0,67.15,295.45,2022.71,2213.37,1924.52,2419.3,3295.04,3187.01,4103.79,3598.81,3997.91,3747.16,2561.37,2588.44,0,48.71,334.06,2596.15,2458.36,1644.48,1742.34,2447.49,2516.38,2878.31,2464.15,2443.08,1940.64,1102.8,1418.15
201804,20180405,1135058000,월계3동,0,111.31,564.85,1883.01,2984.03,3888.32,5039.27,7188.71,6958.79,8228.9,7260.78,7470.35,6668.76,4284.22,3872.85,0,114.98,653.59,1891.77,3369.03,3083.2,3266.98,4519.36,4576.65,5170.68,4169.85,4155.62,3203.83,1732.96,2083.91
201804,20180405,1135059500,공릉1동,0,240.29,1132.38,3554.76,7327.15,8876.12,9467.09,13500.04,12599.33,14761.88,13539.16,13420.6,12313.25,7661.35,6689.31,0,305.24,1044.13,4454.58,11280.49,7392.65,7074.32,8608.35,8297.06,9602.82,8124.7,8101.9,6158.78,3300.33,3675.81
201804,20180405,1135060000,공릉2동,0,338.2,1403.41,4531.07,13879.67,8026.56,7008.98,10875.14,9829.47,11850.66,10973.38,10463.28,10299.9,5881.64,4679.16,0,431.5,1549.99,7199.99,18252.15,5333.38,4742.33,7027.6,7484.76,8231.08,6799.73,6437.95,4617.69,2417.4,2637.93
201804,20180405,1135061100,하계1동,0,124.67,692.01,3303.3,3639.06,3619.34,3335.66,4495.7,4905.39,6548.22,6316.12,6003.41,5858.02,3517.48,2995.96,0,139.68,696.01,2760.33,4032.98,2767.22,2694.05,3741.19,4645.56,6236.08,4867.88,4495.51,3129.69,1667.92,1717.25
201804,20180405,1135061200,하계2동,0,64.92,405.12,1514.45,2245.68,2757.04,2911.54,4192.13,4215.55,5175.66,4679.11,4679.98,4340.84,2702.11,2400.52,0,69.86,447.43,1544.21,2621.67,2377.22,2230.3,3065.19,3285.07,4020.99,3357.75,3112.41,2295.6,1185.59,1330.55
201804,20180405,1135061900,중계본동,0,84.3,558.77,1058.87,598.44,827.31,785.95,1366.61,1615.95,2635.76,2392.47,2184.77,2080.34,1145.65,906.26,0,126.14,597.67,1502.13,736.63,611.93,625.2,1005.52,1712.49,2376.76,1614.52,1239.06,754.74,377.06,473.22
201804,20180405,1135062100,중계1동,0,83.45,914.85,1729.98,901.5,1140.55,1189.14,1738.06,2328.82,3545.21,3115.2,2740.46,2711.94,1740.62,1369.95,0,137.02,962.83,1578.39,1064.51,957.58,942.08,1618.28,2626.56,3530.68,2165.25,1796.47,1224.3,615.67,695.24
201804,20180405,1135062400,중계4동,0,75.02,445.64,2620.62,908.15,1209.66,1274.63,1849.59,2140.18,3015.44,2738.35,2849.46,2540.01,1620.18,1535.97,0,113.56,444.54,1364.29,1159.28,1148.41,1070.49,1497.29,1937.5,2719.73,2033.86,1892.52,1374.14,744.49,872.06
201804,20180405,1135062500,중계2.3동,0,95.74,655.79,2389.13,3434.53,4010.21,3838.55,5414.53,5221.99,6736.45,5835.73,5724.79,5721.89,3744.21,3572.64,0,139.59,564.48,2557.65,4179.79,3767.27,3534.09,4655.52,5036.83,6390.26,4843.53,4602.27,3333.97,1767.65,2104.1
201804,20180405,1135063000,상계1동,0.02,127.74,592.15,1764.87,3197.11,4605.91,5776.16,8472.43,8010.32,9965.89,9368.71,9248.17,8207.41,4932.84,4297.74,0,173.79,606.75,1878.49,4261.64,3945.61,4250.89,5378.36,5377.77,6656.25,5754.38,5706.61,4269.85,2086.6,2539.71
201804,20180405,1135064000,상계2동,0,72.72,467.49,2576.95,3676.01,4163.7,3839.66,4831.38,4592,6007.82,5408.86,5931.8,5610.33,3788.93,3221.5,0,94.12,499.95,2612.08,4578.01,3977.47,3562.58,4205.53,4216.59,5568.24,4715.39,4358.13,3155.94,1747.63,2012.34
