STD_YMD,dong,TMST
20180427,sanggye9,1697.472
20180427,sanggye10,2045.998
20180428,cheongunhyoja,2024.423
20180428,sajik,7826.327
20180428,samcheong,1524.574
20180428,buam,4048.352
20180428,pyeongchang,7050.161
20180428,muak,1069.723
20180428,gyonam,1638.253
20180428,gahoe,1082.806
20180428,jongno1234,23259.567
20180428,jongno56,6990.868
20180428,ihwa,4119.326
20180428,hyehwa,5084.949
20180428,changsin1,2870.755
20180428,changsin2,772.361
20180428,changsin3,414.659
20180428,sungin1,1314.537
20180428,sungin2,3973.016
20180428,wolgye1,3937.556
20180428,wolgye2,2576.155
20180428,wolgye3,4983.7
20180428,gongneung1,9309.131
20180428,gongneung2,8174.963
20180428,hagye1,4120.15
20180428,hagye2,3213.484
20180428,junggyebon,1569.372
20180428,junggye1,2264.092
20180428,junggye4,1910.798
20180428,junggye23,4719.405
20180428,sanggye1,6768.882
20180428,sanggye2,4866.284
20180428,sanggye34,2957.371
20180428,sanggye5,1696.43
20180428,sanggye67,8819.932
20180428,sanggye8,2573.902
20180428,sanggye9,1569.147
20180428,sanggye10,2040.133
20180429,cheongunhyoja,1717.18
20180429,sajik,6112.005
20180429,samcheong,1238.292
20180429,buam,3199.354
20180429,pyeongchang,6228.875
20180429,muak,848.957
20180429,gyonam,1328.967
20180429,gahoe,850.279
20180429,jongno1234,16313.796
20180429,jongno56,4499.524
20180429,ihwa,3039.083
20180429,hyehwa,3938.653
20180429,changsin1,2153.737
20180429,changsin2,553.088
20180429,changsin3,331.448
20180429,sungin1,1004.197
20180429,sungin2,2980.209
20180429,wolgye1,3318.571
20180429,wolgye2,2261.543
20180429,wolgye3,4293.574
20180429,gongneung1,7778.295
20180429,gongneung2,7373.151
20180429,hagye1,3743.037
20180429,hagye2,2732.733
20180429,junggyebon,1448.092
20180429,junggye1,1997.798
20180429,junggye4,1682.687
20180429,junggye23,3976.715
20180429,sanggye1,6033.202
20180429,sanggye2,3939.432
20180429,sanggye34,2734.077
20180429,sanggye5,1487.875
20180429,sanggye67,7257.011
20180429,sanggye8,2181.685
20180429,sanggye9,1365.172
20180429,sanggye10,1639.427
20180430,cheongunhyoja,2140.841
20180430,sajik,9584.75
20180430,samcheong,1395.248
20180430,buam,3612.902
20180430,pyeongchang,6083.712
20180430,muak,1071.634
20180430,gyonam,1818.993
20180430,gahoe,1079.857
20180430,jongno1234,28055.837
20180430,jongno56,7951.78
20180430,ihwa,4563.752
20180430,hyehwa,5203.22
20180430,changsin1,3130.852
20180430,changsin2,842.155
20180430,changsin3,516.232
20180430,sungin1,1373.477
20180430,sungin2,4643.776
20180430,wolgye1,3908.982
20180430,wolgye2,2708.583
20180430,wolgye3,4633.34
20180430,gongneung1,9289.572
20180430,gongneung2,8648.49
20180430,hagye1,4385.932
20180430,hagye2,3192.03
20180430,junggyebon,1329.13
20180430,junggye1,2004.724
20180430,junggye4,1840.561
20180430,junggye23,4464.111
20180430,sanggye1,5957.173
20180430,sanggye2,4426.712
20180430,sanggye34,2688.388
20180430,sanggye5,1657.021
20180430,sanggye67,8863.592
20180430,sanggye8,2601.745
20180430,sanggye9,1704.932
20180430,sanggye10,1956.169
20180501,cheongunhyoja,2082.521
20180501,sajik,7428.321
20180501,samcheong,1357.866
20180501,buam,3477.822
20180501,pyeongchang,6439.691
20180501,muak,915.05
20180501,gyonam,1402.308
20180501,gahoe,1059.085
20180501,jongno1234,21181.32
20180501,jongno56,6787.319
20180501,ihwa,3525.947
20180501,hyehwa,4478.61
20180501,changsin1,2712.016
20180501,changsin2,713.658
20180501,changsin3,499.06
20180501,sungin1,1278.862
20180501,sungin2,4073.308
20180501,wolgye1,3703.382
20180501,wolgye2,2661.616
20180501,wolgye3,4519.393
20180501,gongneung1,8641.653
20180501,gongneung2,8987.833
20180501,hagye1,4267.642
20180501,hagye2,3132.521
20180501,junggyebon,1417.367
20180501,junggye1,1968.741
20180501,junggye4,1772.058
20180501,junggye23,4311.77
20180501,sanggye1,5957.561
20180501,sanggye2,4404.35
20180501,sanggye34,2880.764
20180501,sanggye5,1625.018
20180501,sanggye67,8813.185
20180501,sanggye8,2528.364
20180501,sanggye9,1771.925
20180501,sanggye10,2021.636
20180502,cheongunhyoja,2164.332
20180502,sajik,9944.94
20180502,samcheong,1440.242
20180502,buam,3463.321
20180502,pyeongchang,5851.954
20180502,muak,1135.728
20180502,gyonam,1823.089
20180502,gahoe,1448.891
20180502,jongno1234,29196.972
20180502,jongno56,7965.837
20180502,ihwa,4585.321
20180502,hyehwa,5221.773
20180502,changsin1,2988.328
20180502,changsin2,815.155
20180502,changsin3,558.861
20180502,sungin1,1450.905
20180502,sungin2,4541.868
20180502,wolgye1,3730.99
20180502,wolgye2,2608.714
20180502,wolgye3,4526.76
20180502,gongneung1,8813.037
20180502,gongneung2,8262.884
20180502,hagye1,4226.34
20180502,hagye2,3238.374
20180502,junggyebon,1320.931
20180502,junggye1,1884.826
20180502,junggye4,1637.765
20180502,junggye23,4433.385
20180502,sanggye1,5769.44
20180502,sanggye2,4415.859
20180502,sanggye34,2488.013
20180502,sanggye5,1584.944
20180502,sanggye67,9209.975
20180502,sanggye8,2607.447
20180502,sanggye9,1798.134
20180502,sanggye10,2065.947
20180503,cheongunhyoja,2254.096
20180503,sajik,10085.933
20180503,samcheong,1541.045
20180503,buam,3809.827
20180503,pyeongchang,6564.283
20180503,muak,1199.65
20180503,gyonam,1917.119
20180503,gahoe,1532.913
20180503,jongno1234,30647.711
20180503,jongno56,8656.5
20180503,ihwa,4901.474
20180503,hyehwa,5381.737
20180503,changsin1,3098.153
20180503,changsin2,824.87
20180503,changsin3,624.188
20180503,sungin1,1511.383
20180503,sungin2,4799.111
20180503,wolgye1,4115.57
20180503,wolgye2,3176.708
20180503,wolgye3,4737.772
20180503,gongneung1,8979.01
20180503,gongneung2,8930.055
20180503,hagye1,4367.52
20180503,hagye2,3391.538
20180503,junggyebon,1468.41
20180503,junggye1,2015.976
20180503,junggye4,1865.199
20180503,junggye23,4578.09
20180503,sanggye1,6060.798
20180503,sanggye2,4638.981
20180503,sanggye34,2711.982
20180503,sanggye5,1713.202
20180503,sanggye67,9653.758
20180503,sanggye8,2675.046
20180503,sanggye9,1879.345
20180503,sanggye10,2147.879
20180504,cheongunhyoja,2323.699
20180504,sajik,11147.049
20180504,samcheong,1682.173
20180504,buam,4031.32
20180504,pyeongchang,6818.532
20180504,muak,1171.153
20180504,gyonam,2001.885
20180504,gahoe,1783.891
20180504,jongno1234,33677.842
20180504,jongno56,9353.863
20180504,ihwa,5119.206
20180504,hyehwa,5844.389
20180504,changsin1,3341.913
20180504,changsin2,896.308
20180504,changsin3,627.362
20180504,sungin1,1571.982
20180504,sungin2,5045.07
20180504,wolgye1,4472.491
20180504,wolgye2,3579.205
20180504,wolgye3,4927.993
20180504,gongneung1,9283.518
20180504,gongneung2,8631.974
20180504,hagye1,4490.66
20180504,hagye2,3594.368
20180504,junggyebon,1603.335
20180504,junggye1,2162.982
20180504,junggye4,1993.492
20180504,junggye23,4875.606
20180504,sanggye1,6518.785
20180504,sanggye2,5165.824
20180504,sanggye34,2955.902
20180504,sanggye5,1814.322
20180504,sanggye67,10301.332
20180504,sanggye8,2903.878
20180504,sanggye9,2011.217
20180504,sanggye10,2314.649
20180505,cheongunhyoja,2121.995
20180505,sajik,7351.942
20180505,samcheong,1581.946
20180505,buam,3794.895
20180505,pyeongchang,7242.697
20180505,muak,910.253
20180505,gyonam,1415.48
20180505,gahoe,1061.107
20180505,jongno1234,23015.809
20180505,jongno56,6228.528
20180505,ihwa,3678.704
20180505,hyehwa,4713.066
20180505,changsin1,2697.78
20180505,changsin2,692.625
20180505,changsin3,402.307
20180505,sungin1,1290.613
20180505,sungin2,3714.561
20180505,wolgye1,3958.018
20180505,wolgye2,2890.838
20180505,wolgye3,4859.529
20180505,gongneung1,8648.645
20180505,gongneung2,8124.206
20180505,hagye1,3819.825
20180505,hagye2,3245.408
20180505,junggyebon,1573.155
20180505,junggye1,2181.002
20180505,junggye4,1905.623
20180505,junggye23,4674.115
20180505,sanggye1,7000.103
20180505,sanggye2,4784.358
20180505,sanggye34,3003.198
20180505,sanggye5,1734.646
20180505,sanggye67,9162.352
20180505,sanggye8,2569.239
20180505,sanggye9,1822.883
20180505,sanggye10,2121.624
20180506,cheongunhyoja,1619.266
20180506,sajik,5498.233
20180506,samcheong,1154.808
20180506,buam,3229.183
20180506,pyeongchang,5971.784
20180506,muak,727.385
20180506,gyonam,1166.85
20180506,gahoe,746.448
20180506,jongno1234,15801.715
20180506,jongno56,4104.731
20180506,ihwa,2892.359
20180506,hyehwa,3755.9
20180506,changsin1,1858.202
20180506,changsin2,489.384
20180506,changsin3,320.505
20180506,sungin1,941.348
20180506,sungin2,2663.542
20180506,wolgye1,3280.448
20180506,wolgye2,2316.755
20180506,wolgye3,4326.022
20180506,gongneung1,7517.167
20180506,gongneung2,6488.603
20180506,hagye1,3577.98
20180506,hagye2,2880.162
20180506,junggyebon,1397.595
20180506,junggye1,2034.908
20180506,junggye4,1652.029
20180506,junggye23,4012.548
20180506,sanggye1,5918.197
20180506,sanggye2,4142.735
20180506,sanggye34,2500.018
20180506,sanggye5,1566.598
20180506,sanggye67,8109.702
20180506,sanggye8,2253.478
20180506,sanggye9,1638.223
20180506,sanggye10,1825.453
20180507,cheongunhyoja,1969.095
20180507,sajik,5860.737
20180507,samcheong,1279.033
20180507,buam,3379.009
20180507,pyeongchang,6744.166
20180507,muak,879.076
20180507,gyonam,1268.011
20180507,gahoe,905.699
20180507,jongno1234,18416.7
20180507,jongno56,6165.661
20180507,ihwa,3090.57
20180507,hyehwa,3920.83
20180507,changsin1,2499.402
20180507,changsin2,652.462
20180507,changsin3,400.401
20180507,sungin1,1153.652
20180507,sungin2,3621.068
20180507,wolgye1,3589.416
20180507,wolgye2,2531.042
20180507,wolgye3,4561.569
20180507,gongneung1,8387.617
20180507,gongneung2,7978.845
20180507,hagye1,3805.42
20180507,hagye2,3055.566
20180507,junggyebon,1506.705
20180507,junggye1,1969.631
20180507,junggye4,1890.144
20180507,junggye23,4202.628
20180507,sanggye1,6799.551
20180507,sanggye2,4318.819
20180507,sanggye34,3237.84
20180507,sanggye5,1710.031
20180507,sanggye67,9299.763
20180507,sanggye8,2721.0
20180507,sanggye9,1824.075
20180507,sanggye10,2038.331
20180508,cheongunhyoja,2190.505
20180508,sajik,9695.56
20180508,samcheong,1472.665
20180508,buam,3985.754
20180508,pyeongchang,6717.833
20180508,muak,1117.311
20180508,gyonam,1867.027
20180508,gahoe,1283.584
20180508,jongno1234,29728.154
20180508,jongno56,8609.799
20180508,ihwa,4660.025
20180508,hyehwa,5555.255
20180508,changsin1,3118.294
20180508,changsin2,828.028
20180508,changsin3,617.064
20180508,sungin1,1527.058
20180508,sungin2,4765.582
20180508,wolgye1,4155.835
20180508,wolgye2,2971.105
20180508,wolgye3,4765.005
20180508,gongneung1,9499.764
20180508,gongneung2,9115.037
20180508,hagye1,4537.477
20180508,hagye2,3509.693
20180508,junggyebon,1499.86
20180508,junggye1,2105.186
20180508,junggye4,1988.635
20180508,junggye23,4714.655
20180508,sanggye1,6483.271
20180508,sanggye2,4663.257
20180508,sanggye34,2938.887
20180508,sanggye5,1752.0
20180508,sanggye67,10014.616
20180508,sanggye8,2846.146
20180508,sanggye9,1955.744
20180508,sanggye10,2220.023
20180509,cheongunhyoja,2299.003
20180509,sajik,10297.013
20180509,samcheong,1566.131
20180509,buam,3695.024
20180509,pyeongchang,6265.549
20180509,muak,1180.88
20180509,gyonam,1897.524
20180509,gahoe,1352.806
20180509,jongno1234,31279.009
20180509,jongno56,9061.761
20180509,ihwa,4926.921
20180509,hyehwa,5422.391
20180509,changsin1,3270.462
20180509,changsin2,838.36
20180509,changsin3,569.144
20180509,sungin1,1526.745
20180509,sungin2,4910.923
20180509,wolgye1,3956.663
20180509,wolgye2,2775.401
20180509,wolgye3,4505.585
20180509,gongneung1,9046.641
20180509,gongneung2,9026.628
20180509,hagye1,4320.54
20180509,hagye2,3334.468
20180509,junggyebon,1494.283
20180509,junggye1,2039.436
20180509,junggye4,1958.758
20180509,junggye23,4607.478
20180509,sanggye1,6057.379
20180509,sanggye2,4525.63
20180509,sanggye34,2756.123
20180509,sanggye5,1702.745
20180509,sanggye67,9771.163
20180509,sanggye8,2785.59
20180509,sanggye9,1891.741
20180509,sanggye10,2143.99
20180510,cheongunhyoja,2256.628
20180510,sajik,10100.045
20180510,samcheong,1590.564
20180510,buam,3641.374
20180510,pyeongchang,6193.526
20180510,muak,1152.33
20180510,gyonam,1922.063
20180510,gahoe,1385.688
20180510,jongno1234,32247.238
20180510,jongno56,8906.732
20180510,ihwa,4916.016
20180510,hyehwa,5512.576
20180510,changsin1,3297.078
20180510,changsin2,845.55
20180510,changsin3,606.725
20180510,sungin1,1534.957
20180510,sungin2,4803.893
20180510,wolgye1,3971.476
20180510,wolgye2,2818.77
20180510,wolgye3,4509.167
20180510,gongneung1,9085.931
20180510,gongneung2,8905.3
20180510,hagye1,4258.262
20180510,hagye2,3328.722
20180510,junggyebon,1522.662
20180510,junggye1,2031.918
20180510,junggye4,1880.793
20180510,junggye23,4584.391
20180510,sanggye1,6119.936
20180510,sanggye2,4666.778
20180510,sanggye34,2707.571
20180510,sanggye5,1670.866
20180510,sanggye67,9642.932
20180510,sanggye8,2667.528
20180510,sanggye9,1816.403
20180510,sanggye10,2084.763
20180511,cheongunhyoja,2349.433
20180511,sajik,10542.525
20180511,samcheong,1642.47
20180511,buam,3676.455
20180511,pyeongchang,6275.79
20180511,muak,1178.875
20180511,gyonam,1928.99
20180511,gahoe,1389.491
20180511,jongno1234,33221.218
20180511,jongno56,9289.388
20180511,ihwa,5165.133
20180511,hyehwa,5757.329
20180511,changsin1,3277.191
20180511,changsin2,892.176
20180511,changsin3,620.246
20180511,sungin1,1541.462
20180511,sungin2,4966.745
20180511,wolgye1,4083.668
20180511,wolgye2,2935.387
20180511,wolgye3,4664.646
20180511,gongneung1,9316.139
20180511,gongneung2,8618.626
20180511,hagye1,4276.178
20180511,hagye2,3400.216
20180511,junggyebon,1569.643
20180511,junggye1,2122.248
20180511,junggye4,1981.938
20180511,junggye23,4581.449
20180511,sanggye1,6123.511
20180511,sanggye2,4905.018
20180511,sanggye34,2820.263
20180511,sanggye5,1693.132
20180511,sanggye67,9769.946
20180511,sanggye8,2750.912
20180511,sanggye9,1896.347
20180511,sanggye10,2210.426
20180512,cheongunhyoja,1772.635
20180512,sajik,7306.707
20180512,samcheong,1422.066
20180512,buam,3559.58
20180512,pyeongchang,6216.279
20180512,muak,951.353
20180512,gyonam,1490.348
20180512,gahoe,964.855
20180512,jongno1234,20766.741
20180512,jongno56,5968.923
20180512,ihwa,3717.966
20180512,hyehwa,4437.274
20180512,changsin1,2309.647
20180512,changsin2,633.193
20180512,changsin3,454.098
20180512,sungin1,1246.187
20180512,sungin2,3497.073
20180512,wolgye1,3735.858
20180512,wolgye2,2384.825
20180512,wolgye3,4423.283
20180512,gongneung1,8093.143
20180512,gongneung2,6919.129
20180512,hagye1,3445.193
20180512,hagye2,3018.866
20180512,junggyebon,1544.753
20180512,junggye1,2212.435
20180512,junggye4,1720.156
20180512,junggye23,4238.915
20180512,sanggye1,5975.618
20180512,sanggye2,4625.437
20180512,sanggye34,2569.353
20180512,sanggye5,1558.32
20180512,sanggye67,8698.217
20180512,sanggye8,2488.905
20180512,sanggye9,1751.329
20180512,sanggye10,2053.617
20180513,cheongunhyoja,1795.693
20180513,sajik,5990.29
20180513,samcheong,1271.649
20180513,buam,3145.46
20180513,pyeongchang,6529.437
20180513,muak,812.708
20180513,gyonam,1282.448
20180513,gahoe,828.853
20180513,jongno1234,17272.568
20180513,jongno56,4600.199
20180513,ihwa,3168.112
20180513,hyehwa,4099.882
20180513,changsin1,2088.713
20180513,changsin2,547.593
20180513,changsin3,360.539
20180513,sungin1,1072.935
20180513,sungin2,3093.081
20180513,wolgye1,3101.092
20180513,wolgye2,2290.851
20180513,wolgye3,3529.794
20180513,gongneung1,7129.469
20180513,gongneung2,7390.34
20180513,hagye1,3258.588
20180513,hagye2,2612.592
20180513,junggyebon,1533.72
20180513,junggye1,1923.83
20180513,junggye4,1733.875
20180513,junggye23,3815.327
20180513,sanggye1,5920.213
20180513,sanggye2,4106.363
20180513,sanggye34,2763.157
20180513,sanggye5,1504.207
20180513,sanggye67,7487.983
20180513,sanggye8,2188.685
20180513,sanggye9,1586.928
20180513,sanggye10,1712.797
20180514,cheongunhyoja,2100.855
20180514,sajik,9672.286
20180514,samcheong,1373.943
20180514,buam,3480.15
20180514,pyeongchang,5947.244
20180514,muak,1099.029
20180514,gyonam,1965.993
20180514,gahoe,1193.442
20180514,jongno1234,29778.055
20180514,jongno56,8461.579
20180514,ihwa,4660.038
20180514,hyehwa,5225.193
20180514,changsin1,3020.557
20180514,changsin2,822.909
20180514,changsin3,615.296
20180514,sungin1,1507.754
20180514,sungin2,4655.925
20180514,wolgye1,3881.223
20180514,wolgye2,2748.571
20180514,wolgye3,4178.814
20180514,gongneung1,8564.84
20180514,gongneung2,8590.208
20180514,hagye1,3981.379
20180514,hagye2,3146.938
20180514,junggyebon,1496.311
20180514,junggye1,2025.731
20180514,junggye4,1916.836
20180514,junggye23,4386.885
20180514,sanggye1,5797.3
20180514,sanggye2,4436.265
20180514,sanggye34,2722.437
20180514,sanggye5,1633.234
20180514,sanggye67,9369.445
20180514,sanggye8,2591.215
20180514,sanggye9,1808.057
20180514,sanggye10,2061.115
20180515,cheongunhyoja,2265.046
20180515,sajik,10500.223
20180515,samcheong,1564.455
20180515,buam,3789.749
20180515,pyeongchang,6271.644
20180515,muak,1236.475
20180515,gyonam,2022.387
20180515,gahoe,1325.381
20180515,jongno1234,31755.537
20180515,jongno56,8856.227
20180515,ihwa,4803.088
20180515,hyehwa,5484.465
20180515,changsin1,3130.824
20180515,changsin2,909.704
20180515,changsin3,600.411
20180515,sungin1,1444.305
20180515,sungin2,4864.13
20180515,wolgye1,3977.154
20180515,wolgye2,2840.779
20180515,wolgye3,4519.777
20180515,gongneung1,9099.27
20180515,gongneung2,8963.391
20180515,hagye1,4193.862
20180515,hagye2,3329.172
20180515,junggyebon,1521.983
20180515,junggye1,2086.458
20180515,junggye4,1944.82
20180515,junggye23,4600.435
20180515,sanggye1,5951.013
20180515,sanggye2,4615.427
20180515,sanggye34,2823.371
20180515,sanggye5,1681.191
20180515,sanggye67,9500.676
20180515,sanggye8,2643.446
20180515,sanggye9,1838.33
20180515,sanggye10,2110.628
20180516,cheongunhyoja,2064.055
20180516,sajik,9664.754
20180516,samcheong,1410.17
20180516,buam,3504.512
20180516,pyeongchang,5729.452
20180516,muak,1145.449
20180516,gyonam,1806.35
20180516,gahoe,1220.062
20180516,jongno1234,28950.349
20180516,jongno56,8061.608
20180516,ihwa,4494.877
20180516,hyehwa,5122.395
20180516,changsin1,2770.315
20180516,changsin2,791.778
20180516,changsin3,609.512
20180516,sungin1,1341.697
20180516,sungin2,4452.784
20180516,wolgye1,3671.485
20180516,wolgye2,2567.973
20180516,wolgye3,4377.781
20180516,gongneung1,8738.792
20180516,gongneung2,8102.978
20180516,hagye1,4019.172
20180516,hagye2,3129.54
20180516,junggyebon,1423.636
20180516,junggye1,1982.326
20180516,junggye4,1791.619
20180516,junggye23,4305.991
20180516,sanggye1,5402.682
20180516,sanggye2,4221.379
20180516,sanggye34,2437.033
20180516,sanggye5,1581.18
20180516,sanggye67,8890.552
20180516,sanggye8,2470.944
20180516,sanggye9,1721.906
20180516,sanggye10,2000.685
20180517,cheongunhyoja,2120.54
20180517,sajik,9794.142
20180517,samcheong,1483.555
20180517,buam,3300.806
20180517,pyeongchang,5775.733
20180517,muak,1113.778
20180517,gyonam,1846.602
20180517,gahoe,1234.404
20180517,jongno1234,29746.86
20180517,jongno56,8319.835
20180517,ihwa,4722.72
20180517,hyehwa,5339.442
20180517,changsin1,2869.191
20180517,changsin2,825.218
20180517,changsin3,628.153
20180517,sungin1,1414.212
20180517,sungin2,4633.589
20180517,wolgye1,3726.092
20180517,wolgye2,2636.525
20180517,wolgye3,4440.583
20180517,gongneung1,8782.18
20180517,gongneung2,7994.897
20180517,hagye1,4000.379
20180517,hagye2,3143.017
20180517,junggyebon,1452.132
20180517,junggye1,1985.127
20180517,junggye4,1778.046
20180517,junggye23,4306.268
20180517,sanggye1,5444.496
20180517,sanggye2,4242.139
20180517,sanggye34,2426.835
20180517,sanggye5,1537.303
20180517,sanggye67,8874.594
